,Year,id,Tov per Poss,EFG,Off Reb %,FTM per FGA,Oscar score
555,2011,1222,0.2278415015641293,0.5116758241758241,0.304635761589404,0.27815934065934067,0.42856100951975595
556,2012,1365,0.16701680672268907,0.46971569839307786,0.29837940896091514,0.24783683559950556,0.3738392840729353
557,2012,1153,0.1615798922800718,0.47979300147856085,0.3608490566037736,0.1882700837851158,0.4286062364912086
558,2012,1367,0.21363418146903504,0.4895124716553288,0.3941871026339691,0.22165532879818595,0.4069026061478026
559,2012,1366,0.2319138019497178,0.4699059561128527,0.38382899628252787,0.23385579937304074,0.36129308162828444
560,2012,1414,0.20957498778700537,0.48272781417510424,0.3002729754322111,0.20488385944014295,0.3722072256682745
561,2008,1298,0.21462777535916414,0.4828877005347594,0.32441471571906355,0.25828877005347595,0.3670217030286526
562,2008,1299,0.2469450101832994,0.5068073519400953,0.31440588853838064,0.2614023144996596,0.3983943644815223
563,2011,1108,0.21191756272401432,0.40384615384615385,0.2540913006029285,0.296875,0.3246670642274631
564,2010,1376,0.17230491655390168,0.47322794492605813,0.33145161290322583,0.1891891891891892,0.43710574378142125
565,2011,1458,0.12743461324429606,0.5204572803850782,0.34169278996865204,0.23104693140794225,0.455261642257618
566,2011,1459,0.17772727272727273,0.5328324986087924,0.3456439393939394,0.2899276572064552,0.4307976206176215
567,2008,1292,0.2177497575169738,0.5162007623888183,0.29927007299270075,0.2947903430749682,0.4654783136412306
568,2008,1293,0.21348314606741572,0.5431537962362103,0.32727272727272727,0.27514600908500975,0.4000770260069268
569,2008,1290,0.21745711402623613,0.44331210191082804,0.32455315145813735,0.27961783439490445,0.35842563783432707
570,2008,1291,0.20823902218198279,0.5017281105990783,0.29962894248608535,0.2695852534562212,0.3990352782962321
571,2008,1296,0.2534860557768924,0.46449136276391556,0.3445212240868707,0.24824056301983366,0.4230611578817111
572,2011,1453,0.19795719844357976,0.47783534830166957,0.3574074074074074,0.24122049510650548,0.4269909644119033
573,2008,1294,0.24501573976915006,0.4917069799585349,0.34098360655737703,0.3006219765031099,0.38714147466805027
574,2008,1295,0.1982029598308668,0.5188243064729194,0.33557046979865773,0.3005284015852048,0.3936389880496297
575,2004,1249,0.1948586118251928,0.45861434702636417,0.33049242424242425,0.24034334763948498,0.3611380056951774
576,2004,1248,0.21758003255561584,0.553352559480894,0.2773006134969325,0.2905551550108147,0.39994345229099776
577,2003,1277,0.22032242305813385,0.49873737373737376,0.3455114822546973,0.3181818181818182,0.5176590190853225
578,2003,1276,0.21052631578947367,0.4910988336402701,0.3563563563563564,0.28852056476365867,0.4831718830353704
579,2003,1271,0.22756410256410256,0.45414012738853504,0.34075508228460794,0.21273885350318472,0.3349617374475401
580,2003,1270,0.24360341151385928,0.5,0.3582251082251082,0.2525389302640487,0.42882915395918936
581,2003,1273,0.22838899803536344,0.529158993247391,0.40560165975103735,0.283609576427256,0.41674781230018326
582,2003,1272,0.1937984496124031,0.49626436781609196,0.37362637362637363,0.24942528735632183,0.45565665875663497
583,2004,1241,0.19406150583244963,0.46600124766063633,0.3134920634920635,0.20087336244541484,0.3590658999329774
584,2004,1240,0.19967266775777415,0.5233265720081136,0.3217877094972067,0.24543610547667344,0.3685938390238964
585,2004,1243,0.20696827873114926,0.4849056603773585,0.3724066390041494,0.2522012578616352,0.45217520546589013
586,2004,1242,0.20240480961923848,0.5125921375921376,0.345957011258956,0.2622850122850123,0.5064021595698998
587,2003,1279,0.21247982786444325,0.5178211163416274,0.3325766174801362,0.26429051782111634,0.47180684023193886
588,2003,1278,0.21114948199309325,0.4987951807228916,0.3532242540904716,0.25783132530120484,0.46497575324650675
589,2004,1247,0.20219670494258613,0.4651092233009709,0.33049242424242425,0.25485436893203883,0.42987226317320465
590,2004,1246,0.20923520923520925,0.5237536656891496,0.35939086294416245,0.23929618768328445,0.5183451100997295
591,2011,1244,0.2122107336287543,0.4638590203106332,0.3382352941176471,0.22819593787335724,0.37105303958482394
592,2013,1271,0.2341703056768559,0.39747843397478433,0.34872761545711595,0.22362309223623092,0.354955305654467
593,2014,1394,0.1916105644743656,0.5135483870967742,0.352067868504772,0.2967741935483871,0.38605831559431314
594,2014,1219,0.1819672131147541,0.5203679369250985,0.302247191011236,0.23587385019710908,0.3852413142315429
595,2011,1224,0.23907584128578604,0.4235406091370558,0.35168738898756663,0.2652284263959391,0.37286625544365404
596,2012,1151,0.19530102790014683,0.4632396891811118,0.31141552511415527,0.25642558278541544,0.37045781228365804
597,2009,1239,0.20808174640037158,0.5036434977578476,0.39802336028751123,0.2825112107623318,0.4347314197344536
598,2009,1238,0.22127659574468084,0.47139773340528873,0.3605150214592275,0.3022126281705343,0.38743553851569723
599,2010,1120,0.19141323792486584,0.511400651465798,0.32545931758530183,0.23995656894679696,0.4504578052657229
600,2009,1233,0.23629306162057254,0.4698247890979883,0.3213939980638916,0.3127839065541856,0.42463781968554987
601,2004,1308,0.22262552934059285,0.47333333333333333,0.35051546391752575,0.2511111111111111,0.414421348758861
602,2009,1231,0.2679112008072654,0.4787305874409183,0.32590233545647557,0.2451046590141796,0.5029560477452302
603,2008,1361,0.20626506024096386,0.4916617033948779,0.33204259438528555,0.2549136390708755,0.4376639655259733
604,2009,1237,0.197736748064324,0.5183958793230317,0.30552147239263805,0.23105224429727741,0.3562762605139027
605,2009,1236,0.19696969696969696,0.4943521594684385,0.26218851570964247,0.26777408637873756,0.3705311381277006
606,2009,1235,0.1833648393194707,0.5,0.2349056603773585,0.1997690531177829,0.38776250617836067
607,2003,1403,0.15662078785002373,0.4947973713033954,0.32290708371665133,0.2185104052573932,0.44140352554330653
608,2003,1309,0.2384,0.49328408327736734,0.38990332975295383,0.2740094022834117,0.5141394366605664
609,2003,1308,0.19371458011334364,0.49813548788067125,0.35384615384615387,0.2759477936606588,0.4037710805431446
610,2010,1255,0.2107107107107107,0.4833131067961165,0.29593810444874274,0.18689320388349515,0.3510649738469307
611,2010,1254,0.20202952029520296,0.46392896781354054,0.35294117647058826,0.27192008879023305,0.37282693057754607
612,2010,1253,0.20027124773960217,0.47706935123042504,0.3142857142857143,0.2550335570469799,0.4262336943884445
613,2010,1252,0.20295378751786566,0.5283129013426737,0.35294117647058826,0.2673671920607122,0.3909759786066381
614,2010,1251,0.22817047817047817,0.47854223433242504,0.3074501573976915,0.29291553133514986,0.3888443732433819
615,2010,1250,0.18325991189427313,0.5156337241764377,0.29690346083788705,0.310999441652708,0.3757960257570912
616,2003,1301,0.20872121509064184,0.5309375,0.3122994652406417,0.295625,0.4871502082629688
617,2010,1125,0.2322317790855591,0.5208946439081813,0.34868421052631576,0.29193643319599766,0.42902066972215913
618,2003,1305,0.1784059314179796,0.48564043653072947,0.34646374216651743,0.34348075818495116,0.45425550823084515
619,2003,1304,0.20633349826818406,0.4385491606714628,0.31327433628318585,0.22541966426858512,0.43067798025208864
620,2003,1307,0.17718047174986287,0.48694779116465864,0.2920997920997921,0.2838018741633199,0.4379644102168935
621,2003,1306,0.22768304914744233,0.4627694317439582,0.30761994355597366,0.2723709993468321,0.3750810641057197
622,2005,1246,0.18952981095492002,0.5155889145496536,0.3638968481375358,0.24595842956120093,0.4849128343552065
623,2005,1247,0.20639078051335777,0.47506561679790027,0.2698249227600412,0.2421259842519685,0.3908467939467248
624,2005,1245,0.20049751243781094,0.4988059701492537,0.33844678811121764,0.23522388059701493,0.4448161335137161
625,2005,1242,0.2072027627035027,0.5369352869352869,0.35550935550935553,0.2619047619047619,0.5520176054232185
626,2005,1243,0.18530884808013356,0.4916331994645248,0.3391494002181025,0.2570281124497992,0.45593469175576345
627,2005,1240,0.22613065326633167,0.49536376604850213,0.3093858632676709,0.2524964336661912,0.38049173122776253
628,2005,1241,0.2551505546751189,0.45479641131815046,0.33958333333333335,0.26017943409247757,0.40067270624393647
629,2010,1126,0.2067099567099567,0.4539817232375979,0.3431952662721893,0.23694516971279372,0.34089441509193164
630,2014,1191,0.19033955045432807,0.49840459476707083,0.26536885245901637,0.3509891512444161,0.4332161654937565
631,2005,1248,0.2395781014565545,0.4617686170212766,0.2793068297655454,0.27726063829787234,0.3975145518650922
632,2005,1249,0.20020746887966806,0.4819238218205294,0.34063745019920316,0.2950290510006456,0.39630502187201744
633,2011,1226,0.19587053571428573,0.4461118690313779,0.33539731682146545,0.2885402455661664,0.38894457346281164
634,2006,1171,0.21271676300578035,0.4710884353741497,0.30952380952380953,0.16802721088435374,0.34427346451806856
635,2006,1170,0.1685785536159601,0.4855574812247256,0.33733826247689463,0.24725592143269787,0.40051604798354323
636,2006,1173,0.21777546777546777,0.484009840098401,0.361576354679803,0.2011070110701107,0.4261781273174987
637,2006,1172,0.19187600213789419,0.522104607721046,0.350635593220339,0.2266500622665006,0.41616835810979647
638,2006,1175,0.22140992167101828,0.4933818663136995,0.3350622406639004,0.27200529450694905,0.4028445441366847
639,2006,1174,0.23142857142857143,0.47409172126265636,0.3276633840644584,0.2328767123287671,0.4180661809444931
640,2006,1177,0.18967517401392112,0.4886908841672378,0.32524807056229327,0.22344071281699796,0.46288626292508206
641,2006,1176,0.22015281757402103,0.498158379373849,0.2913705583756345,0.2682627378759975,0.38936514191584726
642,2006,1179,0.23328228688106176,0.47051442910915936,0.3988212180746562,0.2835633626097867,0.486790501132203
643,2006,1178,0.2184336707511987,0.4844623990055935,0.40041710114702816,0.21068986948415164,0.42039959249094794
644,2009,1240,0.20112359550561798,0.48017771701982226,0.3546694648478489,0.26657552973342447,0.38706595676068906
645,2003,1330,0.19768722466960353,0.45285439384220655,0.36888454011741684,0.2482360487491982,0.4037286993445185
646,2005,1290,0.20678851174934726,0.4679715302491103,0.3532110091743119,0.17615658362989323,0.3330760454470076
647,2005,1293,0.19178885630498535,0.5160642570281124,0.38116100766703176,0.2001338688085676,0.4047576269580532
648,2005,1292,0.20973406924234822,0.48800738007380073,0.357487922705314,0.27613776137761376,0.42922118791677494
649,2005,1294,0.24726224783861672,0.48001480384900075,0.309662398137369,0.21243523316062177,0.40480458634329836
650,2005,1296,0.21665759390310288,0.5184936112979153,0.3363431151241535,0.25151311365164764,0.43527466118831054
651,2005,1299,0.26038543897216276,0.43634324172742567,0.29860541427399506,0.2131239484015704,0.3533026866703374
652,2006,1317,0.21772015126958402,0.4882198952879581,0.3510204081632653,0.23232984293193717,0.4064266342235959
653,2006,1316,0.23426382047071703,0.4903114186851211,0.3482758620689655,0.2560553633217993,0.35991213239466824
654,2006,1311,0.2275354703100368,0.4922033898305085,0.26914660831509846,0.23254237288135593,0.35837737714027407
655,2006,1310,0.2049140049140049,0.4803172737955347,0.3880184331797235,0.29553466509988247,0.44516094825399233
656,2006,1313,0.25644699140401145,0.45465323058684054,0.4040219378427788,0.22762299940723177,0.39111255788817956
657,2005,1298,0.2533401849948613,0.4496753246753247,0.3927893738140417,0.2779220779220779,0.3892721947330757
658,2006,1319,0.2298228346456693,0.5305989583333334,0.31859410430839,0.3046875,0.42808367150715815
659,2006,1318,0.19356411506582155,0.5075057736720554,0.33690360272638753,0.22690531177829099,0.4145038198484833
660,2006,1429,0.2002053388090349,0.5596359070935342,0.3201357466063348,0.22661644695543,0.44558716546578225
661,2006,1428,0.2518065591995553,0.5292630057803468,0.3528009535160906,0.25,0.4669099756396089
662,2006,1427,0.25516528925619836,0.5085022890778287,0.3706070287539936,0.22563767168083715,0.42866392795370684
663,2006,1426,0.24973147153598282,0.5098870056497176,0.36824324324324326,0.2909604519774011,0.44964005367157633
664,2006,1425,0.20088192062714355,0.49141104294478527,0.2880161127895267,0.24294478527607363,0.4197496498317572
665,2006,1424,0.21470019342359767,0.49770246984491673,0.35754716981132073,0.2016082711085583,0.4467262839218251
666,2006,1423,0.1880301602262017,0.48400441257584115,0.33866666666666667,0.22614451185879758,0.41974804930699694
667,2006,1422,0.23599405057015369,0.4884467265725289,0.3405725567620928,0.2753530166880616,0.3981721949827586
668,2006,1421,0.24394273127753305,0.4670406732117812,0.34983853606027987,0.2755960729312763,0.4230892574571704
669,2006,1420,0.20264765784114053,0.48776009791921665,0.3294460641399417,0.211750305997552,0.3566497328243518
670,2014,1180,0.1287228672387683,0.46572934973637964,0.2887259395050413,0.27768014059753954,0.3771646173550699
671,2013,1267,0.2271889400921659,0.48121387283236994,0.3758503401360544,0.2676300578034682,0.4549052439300688
672,2006,1229,0.2536106296938186,0.4659090909090909,0.2905405405405405,0.16788856304985336,0.41294450351105444
673,2006,1228,0.1900744416873449,0.5218390804597701,0.37732160312805474,0.2028735632183908,0.46744043453129736
674,2009,1313,0.2199546485260771,0.47737556561085975,0.3426763110307414,0.24377828054298642,0.3459306598231971
675,2006,1221,0.23119777158774374,0.48375664500886,0.3507951356407858,0.28706438275251034,0.43195932294150324
676,2006,1220,0.19825918762088976,0.5186263096623981,0.3653663177925785,0.24563445867287545,0.44226065695318295
677,2006,1222,0.1858942065491184,0.4746611667648792,0.32152347209920284,0.21626399528579845,0.41395354349098845
678,2006,1225,0.20584988962472406,0.45320680628272253,0.30985915492957744,0.18979057591623036,0.392384257522668
679,2006,1224,0.2391523713420787,0.47838709677419355,0.31785345717234265,0.25806451612903225,0.34873782566812256
680,2006,1227,0.2047047047047047,0.4792408066429419,0.4013474494706448,0.2615658362989324,0.44442253093334705
681,2006,1226,0.21998913633894623,0.5164335664335664,0.3442240373395566,0.3076923076923077,0.4262579727580858
682,2013,1266,0.20777941900541605,0.5070595457335789,0.3781779661016949,0.29895641497851444,0.52293037788811
683,2005,1459,0.1979905437352246,0.5007342143906021,0.2998833138856476,0.23715124816446403,0.3691602227805484
684,2005,1106,0.23638180909545228,0.42549019607843136,0.3320235756385069,0.2856209150326797,0.35356741369762934
685,2005,1108,0.2736220472440945,0.41918175720992623,0.3093812375249501,0.23541247484909456,0.33233266209037904
686,2013,1265,0.20604651162790696,0.48413173652694613,0.26954921803127874,0.2562874251497006,0.38384471112637103
687,2003,1144,0.23047091412742382,0.5011078286558346,0.24056603773584906,0.2466765140324963,0.3450713180454222
688,2010,1460,0.18463810930576072,0.5141843971631206,0.31609756097560976,0.25,0.4191957519899789
689,2011,1193,0.21131528046421663,0.47078115682766847,0.35647279549718575,0.2629695885509839,0.39077094207388713
690,2007,1190,0.23012367491166077,0.5086350974930363,0.3317669172932331,0.24512534818941503,0.38809771020747397
691,2007,1191,0.19751243781094527,0.5308641975308642,0.28101802757158006,0.32293697205977906,0.46101723160183267
692,2007,1192,0.18813314037626627,0.4815025611838361,0.3385321100917431,0.23619806488332384,0.36349329101921146
693,2007,1193,0.23401090728805157,0.46519370460048426,0.40130353817504655,0.2778450363196126,0.44415956645233684
694,2007,1194,0.21312238250349,0.5390909090909091,0.29132231404958675,0.27151515151515154,0.4119575099940609
695,2007,1196,0.2054380664652568,0.5930548019533369,0.3692458374142997,0.2772653282691264,0.5308357339380636
696,2007,1197,0.25161887141535616,0.5030562347188264,0.37596153846153846,0.30073349633251834,0.41067732477910346
697,2007,1198,0.22263948497854077,0.4762541806020067,0.3119834710743802,0.2234113712374582,0.37292626529516726
698,2007,1199,0.20871143375680581,0.5321229050279329,0.352112676056338,0.2608938547486033,0.506609247614554
699,2012,1424,0.19381898454746138,0.5323275862068966,0.3258325832583258,0.24461206896551724,0.46703870781197815
700,2012,1425,0.17344862665310273,0.42551266586248493,0.23747680890538034,0.1640530759951749,0.3496705619100051
701,2012,1422,0.2089817696754113,0.4594736842105263,0.3483976992604766,0.21789473684210525,0.3802016433202968
702,2012,1423,0.20567035079288803,0.46522988505747126,0.33451641526175685,0.2264367816091954,0.40956918797734926
703,2012,1420,0.2083531086853346,0.43468339988590987,0.3169257340241796,0.2127780946948089,0.3240897503134499
704,2012,1421,0.18951801591015444,0.5266666666666666,0.3285123966942149,0.37454545454545457,0.4454594438233071
705,2013,1304,0.1719589643380557,0.4540493968983343,0.26090828138913624,0.19643882825962092,0.41011374137125856
706,2013,1305,0.18644906033630068,0.4729309271935283,0.2890397672162949,0.30367143746110764,0.449748609017353
707,2013,1306,0.1857379767827529,0.4394141145139814,0.28058252427184466,0.22237017310252996,0.34233250548679295
708,2013,1307,0.17510076130765787,0.4866401364411598,0.28868778280542984,0.33030130756111425,0.49729991856177047
709,2013,1300,0.22737306843267108,0.4933135215453195,0.3058252427184466,0.3350668647845468,0.3891737768339773
710,2013,1301,0.17766497461928935,0.5405684754521963,0.3488789237668161,0.2811369509043928,0.49397133053925696
711,2013,1303,0.19904076738609114,0.5152969406118776,0.2448559670781893,0.20215956808638272,0.34511329326063084
712,2013,1308,0.21545454545454545,0.5,0.3642322097378277,0.31535756154747946,0.47211539314076645
713,2013,1309,0.24068417837507636,0.44930498773507765,0.27364438839848676,0.25511038430089944,0.3253227619128571
714,2008,1108,0.2372558361124345,0.4677615571776156,0.3209169054441261,0.24695863746958638,0.3398826713194531
715,2008,1102,0.2132132132132132,0.52106149957877,0.19367588932806323,0.3159224936815501,0.4056789563863884
716,2008,1103,0.19311926605504587,0.5214205186020293,0.34135060129509714,0.28241262683201807,0.4401178262133302
717,2014,1187,0.18120456905503635,0.5149253731343284,0.2950310559006211,0.30240103828682674,0.40613606541292635
718,2008,1106,0.19423286180631122,0.5125887669464171,0.3481081081081081,0.21239509360877987,0.33269489718138096
719,2008,1107,0.2137862137862138,0.4896969696969697,0.364613880742913,0.26181818181818184,0.3926581103301215
720,2008,1104,0.18427835051546393,0.5139303482587064,0.36482084690553745,0.20796019900497512,0.45776889417632904
721,2008,1105,0.22613882863340565,0.4336283185840708,0.32965931863727455,0.2688904016337645,0.33063675312603646
722,2010,1462,0.18256365990504964,0.5253565768621236,0.3502626970227671,0.3021658742736397,0.4933034956293803
723,2014,1148,0.19626615605552897,0.48146002317497105,0.2876190476190476,0.21436848203939746,0.3376551849940375
724,2009,1321,0.18386388583973656,0.5263852242744064,0.2765726681127983,0.20580474934036938,0.43358309930686234
725,2014,1107,0.19659367396593674,0.4871559633027523,0.3238747553816047,0.3180428134556575,0.3842162283990774
726,2013,1343,0.2009773976786805,0.5358504958047292,0.2979274611398964,0.2494279176201373,0.4108577409892084
727,2012,1394,0.2261904761904762,0.4403409090909091,0.2958904109589041,0.22727272727272727,0.35040021387039677
728,2007,1447,0.21091445427728614,0.4948453608247423,0.3185595567867036,0.23953911461491814,0.35902409728716433
729,2005,1235,0.18825301204819278,0.4731927710843373,0.33106796116504855,0.24819277108433735,0.4386756038846649
730,2007,1445,0.23392760669908158,0.40724441435341907,0.27804410354745923,0.1963439404197698,0.39502728082090277
731,2007,1442,0.22251725969198088,0.45819054146675803,0.2936344969199179,0.26662097326936257,0.35490376531795076
732,2007,1443,0.211733568592854,0.5475802066340403,0.367826904985889,0.26753670473083196,0.4521993108824717
733,2007,1440,0.18113772455089822,0.5013157894736842,0.3181499649614576,0.21271929824561403,0.33939383211179736
734,2007,1441,0.19822046465645082,0.46386603995299647,0.32304900181488205,0.22267920094007052,0.37676940273895454
735,2014,1104,0.1817731550272412,0.4937733499377335,0.30009775171065495,0.3001245330012453,0.4855747996283718
736,2012,1398,0.2169811320754717,0.4939759036144578,0.3350253807106599,0.29105897273303744,0.43074340466308036
737,2012,1399,0.217855409995148,0.5160276555625393,0.33993743482794575,0.3155248271527341,0.4406661458569208
738,2005,1159,0.2183381088825215,0.4905263157894737,0.2940503432494279,0.1957894736842105,0.3660505889159403
739,2007,1449,0.2187772925764192,0.5152849740932642,0.42368177613321,0.23834196891191708,0.49867663062905154
740,2013,1278,0.21529469069654164,0.4907353792704111,0.4412580943570768,0.28662420382165604,0.5521654792653643
741,2013,1279,0.1565922920892495,0.49312796208530807,0.33763277693474963,0.26872037914691943,0.4254651945928176
742,2013,1270,0.17819706498951782,0.44936708860759494,0.31843575418994413,0.19650391802290537,0.3436503178317126
743,2009,1450,0.18945720250521922,0.4906015037593985,0.2732067510548523,0.20739348370927319,0.4193414548418859
744,2013,1272,0.20630967206309672,0.5321756894790602,0.3622936576889661,0.25280898876404495,0.4810049637664142
745,2013,1273,0.1969622733953944,0.5006105006105006,0.2968591691995947,0.27472527472527475,0.37914308196748486
746,2013,1274,0.1679888007466169,0.5225250278086763,0.30790697674418605,0.23804226918798665,0.4782437376724694
747,2013,1275,0.21662468513853905,0.481888745148771,0.27505112474437626,0.24579560155239327,0.39309803878304284
748,2013,1276,0.14306498545101842,0.5442453854505972,0.32502396931927136,0.20358306188925082,0.44339934065042735
749,2013,1277,0.20397286821705427,0.5073789846517119,0.35531496062992124,0.2603305785123967,0.512890531230599
750,2011,1294,0.21560574948665298,0.5016339869281046,0.3573667711598746,0.3431372549019608,0.4378267427019108
751,2009,1323,0.13803956834532374,0.5068259385665529,0.32234726688102894,0.18137493905411994,0.41971635031683424
752,2011,1359,0.21373626373626373,0.5194852941176471,0.19861431870669746,0.2426470588235294,0.3431086463384731
753,2011,1104,0.21384832783796515,0.4815539407490218,0.3724584103512015,0.22917831190609278,0.43899292764069503
754,2005,1233,0.21399548532731377,0.488558352402746,0.34325581395348836,0.29347826086956524,0.4098573343014644
755,2011,1184,0.19058050383351588,0.5105729877216917,0.26057906458797325,0.247612551159618,0.3378877020756089
756,2011,1186,0.20159574468085106,0.46574014221073046,0.3225172074729597,0.24175824175824176,0.37970643270094157
757,2014,1103,0.19863325740318907,0.49694274596998333,0.3527367506516073,0.2518065591995553,0.42874162674201455
758,2014,1102,0.20345385860766324,0.4948311509303928,0.2637837837837838,0.2563749138525155,0.39488010954127944
759,2014,1101,0.22151898734177214,0.47198480531813863,0.24925816023738873,0.315289648622982,0.4054156851040116
760,2011,1187,0.20413306451612903,0.4950560316413975,0.30594059405940593,0.33948582729070537,0.48286573927829324
761,2011,1288,0.22014051522248243,0.45613515115589803,0.3671804170444243,0.3094250148192057,0.3823615386792155
762,2014,1106,0.17492260061919504,0.46042944785276074,0.34050514499532275,0.27975460122699386,0.32433383474992294
763,2014,1105,0.19608879492600423,0.46301277740416946,0.2761044176706827,0.2757229320780094,0.3346037842424277
764,2011,1105,0.22315907813378302,0.43548387096774194,0.308411214953271,0.25448028673835127,0.3224405177346937
765,2011,1180,0.18649193548387097,0.4584316037735849,0.3763345195729537,0.24764150943396226,0.41770747830226856
766,2014,1108,0.1772082878953108,0.45213849287169044,0.28617021276595744,0.2729124236252546,0.3289892998765861
767,2005,1232,0.19571567672833495,0.4455049261083744,0.265869365225391,0.2727832512315271,0.40928132013077334
768,2011,1181,0.17204301075268819,0.5355566454144188,0.3536379018612521,0.2805296714075527,0.5011729884318846
769,2011,1269,0.19880418535127056,0.44427890345649584,0.3481818181818182,0.2467222884386174,0.41971301258673394
770,2011,1268,0.18820577164366373,0.5088383838383839,0.3584108199492815,0.2631313131313131,0.4646388953614795
771,2004,1108,0.27357107962872496,0.47828947368421054,0.34814814814814815,0.2638157894736842,0.38716418211198433
772,2004,1106,0.26272912423625255,0.478796169630643,0.36869747899159666,0.3030095759233926,0.39518421942705956
773,2004,1107,0.23915401301518438,0.44574681848626924,0.30425531914893617,0.1942397856664434,0.35629255753798555
774,2004,1104,0.19553072625698323,0.5175548589341693,0.3384932920536636,0.27774294670846394,0.5271591933489179
775,2004,1105,0.22029121653358386,0.4615842763549732,0.32643884892086333,0.2823108993448481,0.34534265728799174
776,2004,1102,0.19777341191879502,0.5832625318606627,0.24891461649782923,0.2650807136788445,0.4064115907948546
777,2004,1103,0.2118073537027447,0.5244638069705094,0.33872707659115425,0.2975871313672922,0.42308613191172695
778,2011,1263,0.1947780678851175,0.5141447368421053,0.3065380493033226,0.2835526315789474,0.3838192403131487
779,2011,1265,0.21798365122615804,0.44146482122260666,0.2781569965870307,0.25836216839677045,0.3869610393851209
780,2008,1178,0.20601589103291715,0.4851951547779273,0.2978494623655914,0.17227456258411844,0.38827391907288744
781,2011,1106,0.23384472338447235,0.44351961950059454,0.3616298811544992,0.28418549346016647,0.35738215556234154
782,2011,1264,0.20845771144278608,0.43712753277711563,0.33791208791208793,0.23539928486293207,0.3954987407624584
783,2011,1267,0.19453603391427227,0.4988200589970501,0.3691588785046729,0.3297935103244838,0.48844457921119355
784,2004,1326,0.22467866323907454,0.49125647668393785,0.3738601823708207,0.280440414507772,0.45409601358055096
785,2014,1186,0.17374328940946804,0.5192423331328924,0.299412915851272,0.28021647624774504,0.3890312763867134
786,2005,1301,0.18373071528751753,0.5361617312072893,0.3330206378986867,0.2733485193621868,0.4799213826155859
787,2004,1325,0.22015655577299412,0.4687695190505934,0.336510962821735,0.31168019987507806,0.4291677043261589
788,2004,1322,0.2217573221757322,0.4624108878807518,0.344149459193707,0.25016202203499677,0.3767239633384062
789,2004,1323,0.1578672242550967,0.4918723660445515,0.3236994219653179,0.24924744130042142,0.4549473715354002
790,2004,1320,0.18791602662570406,0.5058479532163743,0.2695109261186264,0.29239766081871343,0.42494805369985844
791,2004,1321,0.18293363078639152,0.5079419889502762,0.24118942731277532,0.21823204419889503,0.40684854539492205
792,2011,1261,0.21451838064215914,0.45031773541305603,0.32111692844677137,0.24956672443674177,0.41726835149869235
793,2005,1309,0.18969072164948453,0.4699635922330097,0.3520074696545285,0.23118932038834952,0.4207297783765509
794,2005,1308,0.22430379746835444,0.48280254777070064,0.2922922922922923,0.21719745222929937,0.40603184432687417
795,2009,1324,0.18851717902350815,0.5431596091205212,0.34855545200372784,0.247014115092291,0.3964725425266507
796,2004,1328,0.19441571871768357,0.46778115501519757,0.3548387096774194,0.24072948328267477,0.44839058159951994
797,2004,1329,0.19316493313521546,0.5556915544675642,0.3662597114317425,0.2766217870257038,0.5002575015339334
798,2011,1107,0.20601503759398496,0.4938488576449912,0.3500931098696462,0.19156414762741653,0.36577177901282104
799,2012,1178,0.1883668903803132,0.485310421286031,0.3527803099361896,0.3259423503325942,0.431657722918464
800,2012,1179,0.19250829777145567,0.49877225291589933,0.2521823472356935,0.2658072437077962,0.4019932675633816
801,2012,1174,0.18380642159143787,0.4739766081871345,0.2901178603807797,0.30818713450292395,0.385398412866702
802,2012,1175,0.1652941176470588,0.4775204359673024,0.3037837837837838,0.22138964577656675,0.3270865096391972
803,2012,1176,0.1938986556359876,0.573007367716008,0.2350835322195704,0.26858673811118555,0.39790059419228346
804,2012,1177,0.1836734693877551,0.495398773006135,0.3140218303946264,0.18404907975460122,0.400604400375501
805,2012,1170,0.20578034682080926,0.5062134502923976,0.3005988023952096,0.25877192982456143,0.3515393843223643
806,2012,1171,0.21370750134916353,0.4426904598490048,0.27253886010362693,0.2560054907343857,0.35912918033431274
807,2012,1172,0.17107093184979139,0.5133660665575559,0.35050597976080955,0.281505728314239,0.42473566204315566
808,2012,1173,0.19802445907808092,0.5083612040133779,0.3623725671918443,0.26198439241917504,0.4636099149512738
809,2014,1217,0.17366511145671332,0.5228758169934641,0.32575757575757575,0.3464052287581699,0.42290762435178103
810,2013,1285,0.18700890518596125,0.5396174863387978,0.2511737089201878,0.31693989071038253,0.3917082133489103
811,2012,1378,0.22659079151577857,0.48173076923076924,0.3419155509783728,0.24294871794871795,0.4835538788281081
812,2012,1379,0.1621490803484995,0.4626740947075209,0.3657487091222031,0.29637883008356547,0.4580519481964677
813,2004,1156,0.2510438413361169,0.4554588077695914,0.34782608695652173,0.24715338245144006,0.42122318434727857
814,2014,1212,0.21778487752928646,0.4652351738241309,0.30601659751037347,0.27334696659850033,0.33918542127455464
815,2014,1211,0.1678733031674208,0.5535415504740658,0.30665380906460943,0.2883435582822086,0.4627398311038975
816,2013,1284,0.20909090909090908,0.44416666666666665,0.2978723404255319,0.22777777777777777,0.3594126544258758
817,2012,1372,0.21925754060324826,0.47829232995658466,0.35097813578826237,0.24240231548480462,0.3644719104698683
818,2012,1373,0.2116222760290557,0.46749408983451535,0.33207902163687675,0.2322695035460993,0.3852969504825414
819,2012,1370,0.19705727798213346,0.4845921450151057,0.3373015873015873,0.17764350453172206,0.36331971656962214
